path,bytes,modified_utc
training_runs/formal_3000_best_eval_fixed/flight_path.npy,632,2026-07-19T14:21:26.064882+00:00
training_runs/formal_3000_best_eval_fixed/flight_path_utm.npy,1136,2026-07-19T14:21:26.064882+00:00
training_runs/formal_3000_best_eval_fixed/held_out_test_results.json,11128,2026-07-19T14:21:31.002592+00:00
training_runs/formal_3000_best_eval_fixed/learning_curve.svg,78668,2026-07-19T14:21:26.081834+00:00
training_runs/formal_3000_best_eval_fixed/node_path.npy,344,2026-07-19T14:21:26.061800+00:00
training_runs/formal_3000_best_eval_fixed/preflight.json,3420,2026-07-19T14:21:25.268586+00:00
training_runs/formal_3000_best_eval_fixed/route_details.json,11660,2026-07-19T14:21:26.074383+00:00
training_runs/formal_3000_best_eval_fixed/run_summary.json,1820,2026-07-19T14:21:31.002592+00:00
training_runs/formal_3000_best_eval_fixed/scenario.json,20960,2026-07-19T14:21:24.327885+00:00
training_runs/formal_3000_best_eval_fixed/scenario.npz,41469,2026-07-19T14:21:24.326456+00:00
training_runs/formal_3000_seed42_gpu/best_safe.pt,8483598,2026-07-19T14:11:22.737845+00:00
training_runs/formal_3000_seed42_gpu/checkpoint_reproducibility.json,3267,2026-07-19T14:11:33.388980+00:00
training_runs/formal_3000_seed42_gpu/config.json,2237,2026-07-19T13:30:18.355283+00:00
training_runs/formal_3000_seed42_gpu/episode_returns.npy,24128,2026-07-19T14:11:23.634989+00:00
training_runs/formal_3000_seed42_gpu/flight_path.npy,632,2026-07-19T14:11:23.629295+00:00
training_runs/formal_3000_seed42_gpu/flight_path_utm.npy,1136,2026-07-19T14:11:23.631512+00:00
training_runs/formal_3000_seed42_gpu/held_out_test_results.json,11097,2026-07-19T14:11:29.708806+00:00
training_runs/formal_3000_seed42_gpu/latest.pt,8483598,2026-07-19T14:11:22.647076+00:00
training_runs/formal_3000_seed42_gpu/learning_curve.svg,78668,2026-07-19T14:11:23.634989+00:00
training_runs/formal_3000_seed42_gpu/metrics.jsonl,233014,2026-07-19T14:11:22.647076+00:00
training_runs/formal_3000_seed42_gpu/node_path.npy,344,2026-07-19T14:11:23.608996+00:00
training_runs/formal_3000_seed42_gpu/preflight.json,3420,2026-07-19T13:30:19.295592+00:00
training_runs/formal_3000_seed42_gpu/route_details.json,11660,2026-07-19T14:11:23.634989+00:00
training_runs/formal_3000_seed42_gpu/run_summary.json,2876,2026-07-19T14:11:33.396487+00:00
training_runs/formal_3000_seed42_gpu/scenario.json,20960,2026-07-19T13:30:18.368584+00:00
training_runs/formal_3000_seed42_gpu/scenario.npz,41469,2026-07-19T13:30:18.366507+00:00
training_runs/formal_3000_seed42_gpu/training_comparison.json,1017,2026-07-19T14:11:29.708806+00:00
training_runs/formal_3000_seed42_gpu/untrained_baseline.json,10029,2026-07-19T13:30:21.421226+00:00
training_runs/gpu_smoke_seed42/best_safe.pt,8296590,2026-07-19T13:16:41.139716+00:00
training_runs/gpu_smoke_seed42/checkpoint_reproducibility.json,3206,2026-07-19T13:16:50.432010+00:00
training_runs/gpu_smoke_seed42/config.json,2123,2026-07-19T13:16:16.772728+00:00
training_runs/gpu_smoke_seed42/episode_returns.npy,384,2026-07-19T13:16:41.891515+00:00
training_runs/gpu_smoke_seed42/flight_path.npy,668,2026-07-19T13:16:41.884492+00:00
training_runs/gpu_smoke_seed42/flight_path_utm.npy,1208,2026-07-19T13:16:41.888093+00:00
training_runs/gpu_smoke_seed42/held_out_test_results.json,11090,2026-07-19T13:16:47.595626+00:00
training_runs/gpu_smoke_seed42/latest.pt,8296590,2026-07-19T13:16:41.073081+00:00
training_runs/gpu_smoke_seed42/learning_curve.svg,1448,2026-07-19T13:16:41.896516+00:00
training_runs/gpu_smoke_seed42/metrics.jsonl,2692,2026-07-19T13:16:41.074081+00:00
training_runs/gpu_smoke_seed42/node_path.npy,344,2026-07-19T13:16:41.864331+00:00
training_runs/gpu_smoke_seed42/preflight.json,3420,2026-07-19T13:16:17.681414+00:00
training_runs/gpu_smoke_seed42/route_details.json,11637,2026-07-19T13:16:41.891515+00:00
training_runs/gpu_smoke_seed42/run_summary.json,2864,2026-07-19T13:16:50.448510+00:00
training_runs/gpu_smoke_seed42/scenario.json,20960,2026-07-19T13:16:16.791277+00:00
training_runs/gpu_smoke_seed42/scenario.npz,41469,2026-07-19T13:16:16.790278+00:00
training_runs/gpu_smoke_seed42/training_comparison.json,1017,2026-07-19T13:16:47.595626+00:00
training_runs/gpu_smoke_seed42/untrained_baseline.json,10029,2026-07-19T13:16:19.881444+00:00
training_runs/pilot_600_seed42_gpu/best_safe.pt,8333390,2026-07-19T13:28:42.828740+00:00
training_runs/pilot_600_seed42_gpu/checkpoint_reproducibility.json,3268,2026-07-19T13:28:52.179268+00:00
training_runs/pilot_600_seed42_gpu/config.json,2230,2026-07-19T13:20:42.180610+00:00
training_runs/pilot_600_seed42_gpu/episode_returns.npy,4928,2026-07-19T13:28:43.565012+00:00
training_runs/pilot_600_seed42_gpu/flight_path.npy,644,2026-07-19T13:28:43.544764+00:00
training_runs/pilot_600_seed42_gpu/flight_path_utm.npy,1160,2026-07-19T13:28:43.560633+00:00
training_runs/pilot_600_seed42_gpu/held_out_test_results.json,11113,2026-07-19T13:28:48.790148+00:00
training_runs/pilot_600_seed42_gpu/latest.pt,8333390,2026-07-19T13:28:42.773340+00:00
training_runs/pilot_600_seed42_gpu/learning_curve.svg,16312,2026-07-19T13:28:43.567021+00:00
training_runs/pilot_600_seed42_gpu/metrics.jsonl,47598,2026-07-19T13:28:42.775807+00:00
training_runs/pilot_600_seed42_gpu/node_path.npy,344,2026-07-19T13:28:43.544764+00:00
training_runs/pilot_600_seed42_gpu/preflight.json,3420,2026-07-19T13:20:43.087897+00:00
training_runs/pilot_600_seed42_gpu/route_details.json,11678,2026-07-19T13:28:43.561892+00:00
training_runs/pilot_600_seed42_gpu/run_summary.json,2875,2026-07-19T13:28:52.185386+00:00
training_runs/pilot_600_seed42_gpu/scenario.json,20960,2026-07-19T13:20:42.194487+00:00
training_runs/pilot_600_seed42_gpu/scenario.npz,41469,2026-07-19T13:20:42.193346+00:00
training_runs/pilot_600_seed42_gpu/training_comparison.json,1017,2026-07-19T13:28:48.790148+00:00
training_runs/pilot_600_seed42_gpu/untrained_baseline.json,10029,2026-07-19T13:20:45.334923+00:00
training_runs/pilot_600_seed42_gpu/logs/ppo_training_20260719_212045.log,5457,2026-07-19T13:28:42.666206+00:00
training_runs/gpu_smoke_seed42/logs/ppo_training_20260719_211619.log,282,2026-07-19T13:16:41.012431+00:00
training_runs/formal_3000_seed42_gpu/logs/ppo_training_20260719_213021.log,27460,2026-07-19T14:11:22.567985+00:00
training_runs/cpu_smoke_seed42_stable/logs/ppo_training_20260719_205145.log,282,2026-07-19T12:52:05.551642+00:00
training_runs/cpu_smoke_seed42_retry1/logs/ppo_training_20260719_204542.log,282,2026-07-19T12:46:04.814032+00:00
tests/__pycache__/test_final_python_ppo_pointer.cpython-313.pyc,25697,2026-07-19T10:49:01.638096+00:00
tests/__pycache__/test_final_python_ppo_pointer.cpython-39.pyc,20410,2026-07-27T16:50:45.112364+00:00
tests/__pycache__/test_frozen_validation.cpython-39.pyc,10273,2026-07-20T09:23:58.576458+00:00
tests/__pycache__/test_manuscript_multiobjective_v1.cpython-313-pytest-8.4.2.pyc,19276,2026-07-31T09:07:24.854650+00:00
tests/__pycache__/test_manuscript_multiobjective_v1.cpython-39-pytest-8.4.2.pyc,9587,2026-07-31T09:14:01.005984+00:00
tests/__pycache__/test_manuscript_operational_band_v4.cpython-39-pytest-8.4.2.pyc,4992,2026-07-31T10:47:04.333588+00:00
tests/__pycache__/test_manuscript_preplot_closure_v5.cpython-39-pytest-8.4.2.pyc,7349,2026-07-31T10:57:10.508070+00:00
tests/__pycache__/test_manuscript_training_aware_v2.cpython-39-pytest-8.4.2.pyc,6347,2026-07-31T09:57:36.034839+00:00
tests/__pycache__/test_manuscript_training_priority_v3.cpython-39-pytest-8.4.2.pyc,3763,2026-07-31T10:23:57.260275+00:00
tests/__pycache__/test_paper_classical_algs.cpython-313.pyc,20088,2026-07-22T17:45:58.727803+00:00
tests/__pycache__/test_paper_classical_algs.cpython-39.pyc,13862,2026-07-27T05:58:48.089905+00:00
tests/__pycache__/test_paper_difficulty_experiments.cpython-39.pyc,8945,2026-07-26T07:37:26.500207+00:00
tests/__pycache__/test_paper_evaluation.cpython-313.pyc,10450,2026-07-20T09:05:14.537790+00:00
tests/__pycache__/test_paper_evaluation.cpython-39.pyc,19961,2026-07-26T09:38:55.114415+00:00
tests/__pycache__/test_paper_experiments.cpython-313.pyc,19860,2026-07-20T09:05:13.581960+00:00
tests/__pycache__/test_paper_experiments.cpython-39.pyc,27688,2026-07-26T09:38:55.802446+00:00
tests/__pycache__/test_paper_learning_variants.cpython-39.pyc,13335,2026-07-20T09:23:58.576458+00:00
tests/__pycache__/test_paper_multimap_experiments.cpython-39.pyc,24909,2026-07-27T18:49:08.557959+00:00
tests/__pycache__/test_paper_protocol.cpython-39.pyc,15708,2026-07-22T18:07:52.556089+00:00
tests/__pycache__/test_paper_publication_analysis.cpython-39.pyc,6970,2026-07-26T09:38:55.813287+00:00
tests/__pycache__/test_ppo_resume.cpython-39.pyc,6155,2026-07-20T07:09:37.910373+00:00
tests/__pycache__/test_ppo_training_scenario.cpython-39.pyc,8840,2026-07-19T12:50:55.340379+00:00
tests/__pycache__/test_run_algorithms_3d.cpython-39.pyc,15907,2026-07-20T09:44:49.547089+00:00
tests/__pycache__/test_v3_2_14_publication_figures.cpython-39.pyc,3768,2026-07-31T12:57:19.509498+00:00
tests/__pycache__/test_v3_2_14_statistics.cpython-313-pytest-8.4.2.pyc,10667,2026-07-31T09:07:28.895920+00:00
tests/__pycache__/test_v3_2_14_statistics.cpython-39-pytest-8.4.2.pyc,5399,2026-07-31T09:08:07.376698+00:00
tests/__pycache__/test_v3_2_14_statistics.cpython-39.pyc,2540,2026-07-30T18:16:53.896112+00:00
python_classical_algs/__pycache__/aco.cpython-39.pyc,4013,2026-07-20T07:12:28.839178+00:00
python_classical_algs/__pycache__/a_star.cpython-39.pyc,6716,2026-07-20T09:23:58.560408+00:00
python_classical_algs/__pycache__/common.cpython-39.pyc,21551,2026-07-20T09:23:58.544743+00:00
python_classical_algs/__pycache__/ga.cpython-39.pyc,6440,2026-07-20T07:12:28.846123+00:00
python_classical_algs/__pycache__/greedy.cpython-39.pyc,2742,2026-07-20T07:12:28.846123+00:00
python_classical_algs/__pycache__/milp.cpython-313.pyc,26027,2026-07-25T17:55:24.445036+00:00
python_classical_algs/__pycache__/milp.cpython-39.pyc,17349,2026-07-26T18:27:18.845433+00:00
python_classical_algs/__pycache__/pso.cpython-39.pyc,3948,2026-07-20T07:12:28.846123+00:00
python_classical_algs/__pycache__/sa.cpython-39.pyc,3774,2026-07-20T09:23:58.561810+00:00
python_classical_algs/__pycache__/__init__.cpython-313.pyc,4579,2026-07-22T17:45:58.724847+00:00
python_classical_algs/__pycache__/__init__.cpython-39.pyc,5439,2026-07-26T18:20:30.203505+00:00
paper_runs/audits/audit_id_test.json,5079,2026-07-24T04:53:28.434482+00:00
paper_runs/audits/audit_scale.json,2598,2026-07-25T10:02:52.917058+00:00
paper_runs/audits/audit_stress_test.json,5237,2026-07-24T17:51:02.698601+00:00
paper_runs/audits/validation_full_protocol_audit_v2.json,1267,2026-07-22T18:53:40.021439+00:00
paper_runs/difficulty_v2_1/training_pool_prepare.stderr.log,0,2026-07-26T04:02:28.025948+00:00
paper_runs/difficulty_v2_1/training_pool_prepare.stdout.log,0,2026-07-26T04:02:28.025948+00:00
paper_runs/difficulty_v2_1/validation_prepare.stderr.log,0,2026-07-25T18:01:32.942493+00:00
paper_runs/difficulty_v2_1/validation_prepare.stdout.log,0,2026-07-25T18:01:32.934540+00:00
paper_runs/difficulty_v2_1/validation_prepare_resume.stderr.log,0,2026-07-26T03:15:47.557399+00:00
paper_runs/difficulty_v2_1/validation_prepare_resume.stdout.log,2432,2026-07-26T04:01:15.109377+00:00
paper_runs/difficulty_v2_1_probe_round1/stderr.log,492,2026-07-25T17:36:03.817234+00:00
paper_runs/difficulty_v2_1_probe_round1/stdout.log,0,2026-07-25T17:33:03.653723+00:00
paper_runs/difficulty_v2_1_probe_round2/stderr.log,435,2026-07-25T17:52:18.194482+00:00
paper_runs/difficulty_v2_1_probe_round2/stderr_resume.log,326,2026-07-25T17:57:31.708915+00:00
paper_runs/difficulty_v2_1_probe_round2/stderr_resume_gpu.log,0,2026-07-25T17:57:58.669245+00:00
paper_runs/difficulty_v2_1_probe_round2/stdout.log,0,2026-07-25T17:46:37.581158+00:00
paper_runs/difficulty_v2_1_probe_round2/stdout_resume.log,0,2026-07-25T17:57:28.299860+00:00
paper_runs/difficulty_v2_1_probe_round2/stdout_resume_gpu.log,2168,2026-07-25T17:58:28.346684+00:00
paper_runs/dispatcher_smoke/nearest_feasible.json,14070,2026-07-20T08:52:52.816632+00:00
paper_runs/dispatcher_smoke/nearest_feasible_flight_path.npy,416,2026-07-20T08:52:52.817952+00:00
paper_runs/dispatcher_smoke/nearest_feasible_path.npy,248,2026-07-20T08:52:52.816632+00:00
paper_runs/dispatcher_smoke/summary.json,434,2026-07-20T08:52:52.820085+00:00
paper_runs/logs/id_supplementary_baselines.stderr.log,0,2026-07-23T15:01:17.786024+00:00
paper_runs/logs/id_supplementary_baselines.stdout.log,0,2026-07-23T15:01:17.786024+00:00
paper_runs/logs/id_supplementary_baselines_resume_20260724_115207.stderr.log,0,2026-07-24T03:52:07.269114+00:00
paper_runs/logs/id_supplementary_baselines_resume_20260724_115207.stdout.log,89,2026-07-24T04:35:21.410407+00:00
paper_runs/logs/scale_core_learning_20260725_015138.stderr.log,0,2026-07-24T17:51:38.114462+00:00
paper_runs/logs/scale_core_learning_20260725_015138.stdout.log,5882,2026-07-24T18:08:55.242032+00:00
paper_runs/logs/scale_main_baselines_20260725_030017.stderr.log,0,2026-07-24T19:00:17.524894+00:00
paper_runs/logs/scale_main_baselines_20260725_030017.stdout.log,83,2026-07-25T07:22:05.242409+00:00
paper_runs/logs/stress_learning_20260724_125407.stderr.log,0,2026-07-24T04:54:07.418951+00:00
paper_runs/logs/stress_learning_20260724_125407.stdout.log,14309,2026-07-24T05:28:17.531392+00:00
paper_runs/logs/stress_main_baselines_20260724_135427.stderr.log,0,2026-07-24T05:54:27.360297+00:00
paper_runs/logs/stress_main_baselines_20260724_135427.stdout.log,84,2026-07-24T17:13:40.157150+00:00
paper_runs/multimap_v3_1/environment_freeze.json,1627,2026-07-27T18:54:36.998448+00:00
paper_runs/multimap_v3_2/environment_freeze.json,1729,2026-07-28T19:35:03.564594+00:00
paper_runs/multimap_v3_2/environment_freeze.pre_formal_assessment_path_fix.json,1729,2026-07-28T19:15:02.204794+00:00
paper_runs/multimap_v3_2/environment_freeze.pre_formal_callback_schema_fix.json,1729,2026-07-28T19:29:55.947667+00:00
paper_runs/multimap_v3_2/environment_freeze.superseded_callback_fix.json,1729,2026-07-28T19:10:38.868064+00:00
paper_runs/multimap_v3_2/environment_freeze.superseded_pre_evaluator.json,1627,2026-07-28T19:02:01.589673+00:00
paper_runs/multimap_v3_2_1/real_corridor_assets.stderr.log,62,2026-07-30T04:45:52.846674+00:00
paper_runs/multimap_v3_2_1/real_corridor_assets.stdout.log,0,2026-07-30T04:45:52.160556+00:00
paper_runs/validation/figure_qa_20260723/data_audit.json,2070,2026-07-22T18:14:05.330612+00:00
paper_runs/validation/figure_qa_20260723/pairwise_primary.csv,525,2026-07-22T18:14:05.326679+00:00
paper_runs/validation/figure_qa_20260723/results_validated.csv,52580,2026-07-22T18:14:05.322870+00:00
paper_runs/validation/figure_qa_20260723/statistics.json,1731,2026-07-22T18:14:05.329497+00:00
paper_runs/validation/figure_qa_20260723/summary.csv,3648,2026-07-22T18:14:05.325677+00:00
paper_runs/validation/figure_qa_20260723_v2/data_audit.json,2070,2026-07-22T18:16:05.712295+00:00
paper_runs/validation/figure_qa_20260723_v2/pairwise_primary.csv,525,2026-07-22T18:16:05.707294+00:00
paper_runs/validation/figure_qa_20260723_v2/results_validated.csv,52580,2026-07-22T18:16:05.704540+00:00
paper_runs/validation/figure_qa_20260723_v2/statistics.json,1731,2026-07-22T18:16:05.710227+00:00
paper_runs/validation/figure_qa_20260723_v2/summary.csv,3648,2026-07-22T18:16:05.705806+00:00
paper_runs/validation/figure_qa_20260723_v3/data_audit.json,2070,2026-07-22T18:17:07.516190+00:00
paper_runs/validation/figure_qa_20260723_v3/pairwise_primary.csv,525,2026-07-22T18:17:07.512175+00:00
paper_runs/validation/figure_qa_20260723_v3/results_validated.csv,52580,2026-07-22T18:17:07.507598+00:00
paper_runs/validation/figure_qa_20260723_v3/statistics.json,1731,2026-07-22T18:17:07.514192+00:00
paper_runs/validation/figure_qa_20260723_v3/summary.csv,3648,2026-07-22T18:17:07.509833+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/constraint_violation_rates.png,29831,2026-07-22T18:17:06.817378+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/constraint_violation_rates.svg,33607,2026-07-22T18:17:06.933963+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/coverage_energy_pareto.png,23985,2026-07-22T18:17:07.391858+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/coverage_energy_pareto.svg,13992,2026-07-22T18:17:07.439489+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/figure_manifest.json,6843,2026-07-22T18:17:46.135775+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/planning_time_median_iqr.png,18736,2026-07-22T18:17:06.983892+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/planning_time_median_iqr.svg,8664,2026-07-22T18:17:07.010978+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/primary_safe_weighted_coverage.png,18561,2026-07-22T18:17:06.503841+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/primary_safe_weighted_coverage.svg,10145,2026-07-22T18:17:06.534888+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/representative_routes.png,115687,2026-07-22T18:17:46.040065+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/representative_routes.svg,38592,2026-07-22T18:17:46.124331+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/safety_rate_ci.png,18611,2026-07-22T18:17:06.588207+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/safety_rate_ci.svg,8759,2026-07-22T18:17:06.614714+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/safe_resource_profile.png,20953,2026-07-22T18:17:07.148532+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/safe_resource_profile.svg,23401,2026-07-22T18:17:07.232420+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/termination_reason_distribution.png,17994,2026-07-22T18:17:07.285430+00:00
paper_runs/validation/figure_qa_20260723_v3/figures/termination_reason_distribution.svg,8353,2026-07-22T18:17:07.314718+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/constraint_violation_rates.png,27679,2026-07-22T18:16:05.030400+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/constraint_violation_rates.svg,33173,2026-07-22T18:16:05.138953+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/coverage_energy_pareto.png,23985,2026-07-22T18:16:05.590417+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/coverage_energy_pareto.svg,13992,2026-07-22T18:16:05.636651+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/figure_manifest.json,6224,2026-07-22T18:16:05.700056+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/planning_time_median_iqr.png,18736,2026-07-22T18:16:05.187901+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/planning_time_median_iqr.svg,8664,2026-07-22T18:16:05.212763+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/primary_safe_weighted_coverage.png,18561,2026-07-22T18:16:04.731158+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/primary_safe_weighted_coverage.svg,10145,2026-07-22T18:16:04.761627+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/safety_rate_ci.png,18611,2026-07-22T18:16:04.813155+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/safety_rate_ci.svg,8759,2026-07-22T18:16:04.838687+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/safe_resource_profile.png,17944,2026-07-22T18:16:05.354780+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/safe_resource_profile.svg,22956,2026-07-22T18:16:05.434305+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/termination_reason_distribution.png,17994,2026-07-22T18:16:05.485129+00:00
paper_runs/validation/figure_qa_20260723_v2/figures/termination_reason_distribution.svg,8353,2026-07-22T18:16:05.514609+00:00
paper_runs/validation/figure_qa_20260723/figures/constraint_violation_rates.png,42928,2026-07-22T18:14:04.576396+00:00
