path,bytes,modified_utc
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed42/status.json,193,2026-07-30T19:51:48.244629+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed43/results.jsonl,159969,2026-07-30T19:52:48.523421+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed43/run_config.json,532,2026-07-30T19:48:46.786079+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed43/status.json,193,2026-07-30T19:52:48.529558+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed44/results.jsonl,159909,2026-07-30T19:56:06.458404+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed44/run_config.json,532,2026-07-30T19:52:07.658621+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed44/status.json,193,2026-07-30T19:56:06.466017+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/results.jsonl,160203,2026-07-30T19:57:09.191073+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/run_config.json,532,2026-07-30T19:53:07.886993+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/status.json,193,2026-07-30T19:57:09.195226+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/results.jsonl,159874,2026-07-30T20:00:29.521064+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/run_config.json,532,2026-07-30T19:56:28.723825+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/status.json,193,2026-07-30T20:00:29.527973+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_000__task_00.json,19267,2026-07-30T19:56:31.690112+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_000__task_04.json,16616,2026-07-30T19:56:34.859022+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_000__task_07.json,21112,2026-07-30T19:56:39.202568+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_001__task_01.json,15908,2026-07-30T19:56:41.893390+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_001__task_04.json,14352,2026-07-30T19:56:44.801203+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_001__task_08.json,11554,2026-07-30T19:56:47.907506+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_002__task_00.json,17518,2026-07-30T19:56:50.860212+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_002__task_03.json,17340,2026-07-30T19:56:54.164164+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_002__task_07.json,18248,2026-07-30T19:56:58.270468+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_003__task_02.json,13246,2026-07-30T19:57:00.793001+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_003__task_03.json,19777,2026-07-30T19:57:04.373361+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_003__task_06.json,25080,2026-07-30T19:57:09.064422+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_004__task_00.json,15530,2026-07-30T19:57:11.646171+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_004__task_04.json,18696,2026-07-30T19:57:15.325236+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_004__task_07.json,16492,2026-07-30T19:57:19.210123+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_005__task_00.json,20262,2026-07-30T19:57:22.272885+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_005__task_05.json,11395,2026-07-30T19:57:25.085162+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_005__task_06.json,23405,2026-07-30T19:57:29.435111+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_006__task_02.json,11391,2026-07-30T19:57:31.818412+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_006__task_04.json,17350,2026-07-30T19:57:35.192759+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_006__task_07.json,17539,2026-07-30T19:57:39.000951+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_007__task_01.json,16620,2026-07-30T19:57:41.922223+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_007__task_04.json,15554,2026-07-30T19:57:45.344913+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_007__task_08.json,3547,2026-07-30T19:57:47.805288+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_008__task_00.json,18553,2026-07-30T19:57:51.047759+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_008__task_04.json,17696,2026-07-30T19:57:54.705429+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_008__task_06.json,26294,2026-07-30T19:57:59.550438+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_009__task_02.json,6955,2026-07-30T19:58:01.251671+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_009__task_03.json,21604,2026-07-30T19:58:04.793746+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_009__task_08.json,15858,2026-07-30T19:58:08.928774+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_010__task_00.json,18811,2026-07-30T19:58:11.715377+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_010__task_05.json,3548,2026-07-30T19:58:13.879331+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_010__task_07.json,17607,2026-07-30T19:58:17.726686+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_011__task_02.json,13041,2026-07-30T19:58:20.284207+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_011__task_04.json,17922,2026-07-30T19:58:23.906679+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_011__task_07.json,15986,2026-07-30T19:58:27.938823+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_012__task_00.json,20407,2026-07-30T19:58:31.016413+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_012__task_03.json,19110,2026-07-30T19:58:34.365998+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_012__task_08.json,9176,2026-07-30T19:58:37.526248+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_013__task_01.json,16465,2026-07-30T19:58:40.247385+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_013__task_04.json,18491,2026-07-30T19:58:43.356764+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_013__task_07.json,22002,2026-07-30T19:58:47.649420+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_014__task_00.json,23491,2026-07-30T19:58:51.047837+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_014__task_04.json,13518,2026-07-30T19:58:53.905705+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_014__task_06.json,25503,2026-07-30T19:58:58.122875+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_015__task_02.json,11321,2026-07-30T19:59:00.382137+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_015__task_03.json,18912,2026-07-30T19:59:04.004383+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_015__task_06.json,21770,2026-07-30T19:59:08.412118+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_016__task_00.json,18711,2026-07-30T19:59:11.297214+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_016__task_04.json,19050,2026-07-30T19:59:14.930936+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_016__task_06.json,21762,2026-07-30T19:59:19.200669+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_017__task_01.json,15832,2026-07-30T19:59:21.983882+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_017__task_04.json,14725,2026-07-30T19:59:25.024767+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_017__task_07.json,20241,2026-07-30T19:59:29.330825+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_018__task_02.json,12008,2026-07-30T19:59:31.618722+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_018__task_03.json,20554,2026-07-30T19:59:34.937181+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_018__task_07.json,17737,2026-07-30T19:59:38.991817+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_019__task_01.json,14299,2026-07-30T19:59:41.578831+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_019__task_04.json,18678,2026-07-30T19:59:45.146013+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_019__task_08.json,3536,2026-07-30T19:59:47.893293+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_020__task_02.json,14635,2026-07-30T19:59:50.647403+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_020__task_05.json,15057,2026-07-30T19:59:53.731723+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_020__task_06.json,23165,2026-07-30T19:59:58.282528+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_021__task_00.json,17280,2026-07-30T20:00:01.215031+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_021__task_04.json,15271,2026-07-30T20:00:04.351942+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_021__task_07.json,18167,2026-07-30T20:00:08.562850+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_022__task_00.json,19083,2026-07-30T20:00:11.505521+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_022__task_05.json,10468,2026-07-30T20:00:14.006557+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_022__task_06.json,22023,2026-07-30T20:00:18.378085+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_023__task_00.json,20681,2026-07-30T20:00:21.515028+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_023__task_04.json,19592,2026-07-30T20:00:25.018476+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed46/routes/synthetic_test__synthetic_test__map_023__task_06.json,22498,2026-07-30T20:00:29.519953+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_000__task_00.json,17985,2026-07-30T19:53:10.888550+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_000__task_04.json,18411,2026-07-30T19:53:14.338354+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_000__task_07.json,21335,2026-07-30T19:53:18.765357+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_001__task_01.json,14778,2026-07-30T19:53:21.181467+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_001__task_04.json,15662,2026-07-30T19:53:24.440024+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_001__task_08.json,11970,2026-07-30T19:53:27.723862+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_002__task_00.json,16241,2026-07-30T19:53:30.347592+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_002__task_03.json,18906,2026-07-30T19:53:33.778929+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_002__task_07.json,15338,2026-07-30T19:53:37.574994+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_003__task_02.json,13247,2026-07-30T19:53:39.962755+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_003__task_03.json,18864,2026-07-30T19:53:43.597553+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_003__task_06.json,19359,2026-07-30T19:53:48.037135+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_004__task_00.json,18611,2026-07-30T19:53:51.043039+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_004__task_04.json,19325,2026-07-30T19:53:54.524976+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_004__task_07.json,17827,2026-07-30T19:53:58.482522+00:00
paper_runs/multimap_v3_2_14/formal_evaluation/results/synthetic_supplementary/jobs/pso__seed45/routes/synthetic_test__synthetic_test__map_005__task_00.json,21778,2026-07-30T19:54:01.621822+00:00
