aggregation,grid_id,is_first,model,rank,scope,score,weight_D1,weight_D2,weight_D3,weight_D4,weight_D5
geometric,101,0.0,full,3,synthetic_all,0.5178248251934948,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
arithmetic,101,0.0,full,3,synthetic_all,0.547810630312913,0.3333333333333333,0.3333333333333333,0.16666666666666666,0.0,0.16666666666666666
geometric,102,0.0,full,3,synthetic_all,0.5183208143960495,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
arithmetic,102,0.0,full,3,synthetic_all,0.5500662405493915,0.35294117647058826,0.35294117647058826,0.17647058823529413,0.0,0.11764705882352942
geometric,103,0.0,full,4,synthetic_all,0.5188793701338836,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
arithmetic,103,0.0,full,6,synthetic_all,0.5526038020654299,0.37499999999999994,0.37499999999999994,0.18749999999999997,0.0,0.0625
geometric,104,0.0,full,3,synthetic_all,0.5340311366054026,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
arithmetic,104,0.0,full,3,synthetic_all,0.5679247836036359,0.3157894736842105,0.3157894736842105,0.21052631578947367,0.0,0.15789473684210525
geometric,105,0.0,full,3,synthetic_all,0.5354301244316411,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
arithmetic,105,0.0,full,3,synthetic_all,0.5711725351209057,0.3333333333333333,0.3333333333333333,0.22222222222222224,0.0,0.11111111111111112
geometric,106,0.0,full,4,synthetic_all,0.5369980365075838,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
arithmetic,106,0.0,full,6,synthetic_all,0.5748023750519721,0.3529411764705882,0.3529411764705882,0.23529411764705882,0.0,0.058823529411764705
geometric,107,0.0,full,3,synthetic_all,0.5512166238854466,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
arithmetic,107,0.0,full,4,synthetic_all,0.5900571144743659,0.3157894736842105,0.3157894736842105,0.2631578947368421,0.0,0.10526315789473685
geometric,108,0.0,full,4,synthetic_all,0.5536339785211289,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
arithmetic,108,0.0,full,6,synthetic_all,0.5945344399288985,0.3333333333333333,0.3333333333333333,0.2777777777777778,0.0,0.05555555555555556
geometric,109,0.0,full,4,synthetic_all,0.5689551519018978,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
arithmetic,109,0.0,full,6,synthetic_all,0.612189445345096,0.3157894736842105,0.3157894736842105,0.3157894736842105,0.0,0.052631578947368425
geometric,110,0.0,full,3,synthetic_all,0.5075780388005195,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
arithmetic,110,0.0,full,3,synthetic_all,0.5376211756378126,0.3157894736842105,0.3684210526315789,0.15789473684210525,0.0,0.15789473684210525
geometric,111,0.0,full,4,synthetic_all,0.5074733986020745,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
arithmetic,111,0.0,full,4,synthetic_all,0.5391853933792036,0.33333333333333337,0.3888888888888889,0.16666666666666669,0.0,0.11111111111111113
geometric,112,0.0,full,4,synthetic_all,0.5073564733201796,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
arithmetic,112,0.0,full,6,synthetic_all,0.5409336367372286,0.35294117647058826,0.4117647058823529,0.17647058823529413,0.0,0.05882352941176471
geometric,113,0.0,full,4,synthetic_all,0.5239122472979568,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
arithmetic,113,0.0,full,4,synthetic_all,0.5597535065085428,0.31578947368421056,0.368421052631579,0.21052631578947373,0.0,0.10526315789473686
geometric,114,0.0,full,4,synthetic_all,0.5247267642251887,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
arithmetic,114,0.0,full,6,synthetic_all,0.5625472981871965,0.33333333333333337,0.3888888888888889,0.22222222222222227,0.0,0.055555555555555566
geometric,115,0.0,full,4,synthetic_all,0.5407721017982595,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
arithmetic,115,0.0,full,6,synthetic_all,0.581885837379273,0.3157894736842105,0.3684210526315789,0.2631578947368421,0.0,0.052631578947368425
geometric,116,0.0,full,2,synthetic_all,0.5562893493303568,0.41176470588235287,0.1764705882352941,0.1764705882352941,0.0,0.23529411764705882
arithmetic,116,0.0,full,3,synthetic_all,0.5809954192561878,0.41176470588235287,0.1764705882352941,0.1764705882352941,0.0,0.23529411764705882
geometric,117,0.0,full,3,synthetic_all,0.5593548149634229,0.43749999999999994,0.18749999999999997,0.18749999999999997,0.0,0.18749999999999997
arithmetic,117,0.0,full,3,synthetic_all,0.5854660544414011,0.43749999999999994,0.18749999999999997,0.18749999999999997,0.0,0.18749999999999997
geometric,118,0.0,full,2,synthetic_all,0.5723994735062206,0.3888888888888889,0.16666666666666669,0.22222222222222227,0.0,0.22222222222222227
arithmetic,118,0.0,full,3,synthetic_all,0.600383426121769,0.3888888888888889,0.16666666666666669,0.22222222222222227,0.0,0.22222222222222227
geometric,119,0.0,full,3,synthetic_all,0.5763347332839809,0.4117647058823529,0.17647058823529413,0.23529411764705885,0.0,0.17647058823529413
arithmetic,119,0.0,full,3,synthetic_all,0.6057315537587685,0.4117647058823529,0.17647058823529413,0.23529411764705885,0.0,0.17647058823529413
geometric,120,0.0,full,3,synthetic_all,0.5807942489672936,0.4375,0.1875,0.25000000000000006,0.0,0.12500000000000003
arithmetic,120,0.0,full,3,synthetic_all,0.6117481973503931,0.4375,0.1875,0.25000000000000006,0.0,0.12500000000000003
geometric,121,0.0,full,2,synthetic_all,0.5872088643798595,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.0,0.2105263157894737
arithmetic,121,0.0,full,3,synthetic_all,0.6177305901593942,0.3684210526315789,0.15789473684210525,0.2631578947368421,0.0,0.2105263157894737
geometric,122,0.0,full,3,synthetic_all,0.591860232289017,0.38888888888888884,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666
arithmetic,122,0.0,full,3,synthetic_all,0.623745330929762,0.38888888888888884,0.16666666666666666,0.2777777777777778,0.0,0.16666666666666666
geometric,123,0.0,full,3,synthetic_all,0.5971024345322501,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.0,0.11764705882352942
arithmetic,123,0.0,full,3,synthetic_all,0.6304676882613492,0.4117647058823529,0.17647058823529413,0.29411764705882354,0.0,0.11764705882352942
geometric,124,0.0,full,4,synthetic_all,0.6030554320973185,0.43749999999999994,0.18749999999999997,0.3125,0.0,0.0625
arithmetic,124,0.0,full,6,synthetic_all,0.6380303402593851,0.43749999999999994,0.18749999999999997,0.3125,0.0,0.0625
geometric,125,0.0,full,3,synthetic_all,0.6061056473159186,0.36842105263157887,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525
arithmetic,125,0.0,full,3,synthetic_all,0.6398629210301244,0.36842105263157887,0.15789473684210525,0.3157894736842105,0.0,0.15789473684210525
geometric,126,0.0,full,3,synthetic_all,0.6119826288788548,0.38888888888888884,0.16666666666666666,0.3333333333333333,0.0,0.11111111111111112
arithmetic,126,0.0,full,3,synthetic_all,0.6471072357377547,0.38888888888888884,0.16666666666666666,0.3333333333333333,0.0,0.11111111111111112
geometric,127,0.0,full,4,synthetic_all,0.6186184811260789,0.41176470588235287,0.1764705882352941,0.3529411764705882,0.0,0.058823529411764705
arithmetic,127,0.0,full,6,synthetic_all,0.65520382276393,0.41176470588235287,0.1764705882352941,0.3529411764705882,0.0,0.058823529411764705
geometric,128,0.0,full,3,synthetic_all,0.6256105416532074,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.0,0.10526315789473685
arithmetic,128,0.0,full,3,synthetic_all,0.6619952519008545,0.3684210526315789,0.15789473684210525,0.3684210526315789,0.0,0.10526315789473685
geometric,129,0.0,full,4,synthetic_all,0.6327891580094998,0.38888888888888884,0.16666666666666666,0.38888888888888884,0.0,0.05555555555555556
arithmetic,129,0.0,full,6,synthetic_all,0.6704691405457477,0.38888888888888884,0.16666666666666666,0.38888888888888884,0.0,0.05555555555555556
geometric,130,0.0,full,2,synthetic_all,0.5425124454597724,0.3888888888888888,0.2222222222222222,0.16666666666666663,0.0,0.2222222222222222
arithmetic,130,0.0,full,3,synthetic_all,0.568396284380067,0.3888888888888888,0.2222222222222222,0.16666666666666663,0.0,0.2222222222222222
geometric,131,0.0,full,3,synthetic_all,0.5445218377940148,0.41176470588235287,0.23529411764705882,0.1764705882352941,0.0,0.1764705882352941
arithmetic,131,0.0,full,3,synthetic_all,0.5718628154440251,0.41176470588235287,0.23529411764705882,0.1764705882352941,0.0,0.1764705882352941
geometric,132,0.0,full,3,synthetic_all,0.5467913016742462,0.43749999999999994,0.25,0.18749999999999997,0.0,0.125
arithmetic,132,0.0,full,3,synthetic_all,0.575762662890978,0.43749999999999994,0.25,0.18749999999999997,0.0,0.125
geometric,133,0.0,full,2,synthetic_all,0.5581216212275705,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.0,0.2105263157894737
arithmetic,133,0.0,full,3,synthetic_all,0.5874269821935713,0.3684210526315789,0.2105263157894737,0.2105263157894737,0.0,0.2105263157894737
geometric,134,0.0,full,3,synthetic_all,0.5609570882772906,0.38888888888888884,0.22222222222222224,0.22222222222222224,0.0,0.16666666666666666
arithmetic,134,0.0,full,3,synthetic_all,0.5917581891880599,0.38888888888888884,0.22222222222222224,0.22222222222222224,0.0,0.16666666666666666
geometric,135,0.0,full,3,synthetic_all,0.5641431901043786,0.4117647058823529,0.23529411764705885,0.23529411764705885,0.0,0.11764705882352942
arithmetic,135,0.0,full,3,synthetic_all,0.5965989499466059,0.4117647058823529,0.23529411764705885,0.23529411764705885,0.0,0.11764705882352942
geometric,136,0.0,full,4,synthetic_all,0.5677491904999679,0.43749999999999994,0.25,0.25,0.0,0.0625
arithmetic,136,0.0,full,6,synthetic_all,0.6020448057999701,0.43749999999999994,0.25,0.25,0.0,0.0625
geometric,137,0.0,full,3,synthetic_all,0.5760823567818557,0.36842105263157887,0.21052631578947367,0.2631578947368421,0.0,0.15789473684210525
arithmetic,137,0.0,full,3,synthetic_all,0.6095593130643013,0.36842105263157887,0.21052631578947367,0.2631578947368421,0.0,0.15789473684210525
geometric,138,0.0,full,3,synthetic_all,0.5800288224205709,0.38888888888888884,0.22222222222222224,0.2777777777777778,0.0,0.11111111111111112
arithmetic,138,0.0,full,3,synthetic_all,0.6151200939960526,0.38888888888888884,0.22222222222222224,0.2777777777777778,0.0,0.11111111111111112
geometric,139,0.0,full,4,synthetic_all,0.5844715801123437,0.41176470588235287,0.23529411764705882,0.2941176470588235,0.0,0.058823529411764705
arithmetic,139,0.0,full,6,synthetic_all,0.6213350844491865,0.41176470588235287,0.23529411764705882,0.2941176470588235,0.0,0.058823529411764705
geometric,140,0.0,full,3,synthetic_all,0.5946210810923217,0.36842105263157887,0.21052631578947367,0.3157894736842105,0.0,0.10526315789473684
arithmetic,140,0.0,full,3,synthetic_all,0.6316916439350315,0.36842105263157887,0.21052631578947367,0.3157894736842105,0.0,0.10526315789473684
geometric,141,0.0,full,4,synthetic_all,0.5997489680927062,0.3888888888888888,0.2222222222222222,0.33333333333333326,0.0,0.05555555555555555
arithmetic,141,0.0,full,6,synthetic_all,0.6384819988040454,0.3888888888888888,0.2222222222222222,0.33333333333333326,0.0,0.05555555555555555
geometric,142,0.0,full,4,synthetic_all,0.6137563942325158,0.36842105263157887,0.21052631578947367,0.36842105263157887,0.0,0.05263157894736842
arithmetic,142,0.0,full,6,synthetic_all,0.6538239748057616,0.36842105263157887,0.21052631578947367,0.36842105263157887,0.0,0.05263157894736842
geometric,143,0.0,full,2,synthetic_all,0.5304752073364232,0.3684210526315789,0.2631578947368421,0.15789473684210525,0.0,0.2105263157894737
arithmetic,143,0.0,full,3,synthetic_all,0.5571233742277482,0.3684210526315789,0.2631578947368421,0.15789473684210525,0.0,0.2105263157894737
geometric,144,0.0,full,3,synthetic_all,0.5316675081742526,0.38888888888888884,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666
arithmetic,144,0.0,full,3,synthetic_all,0.5597710474463578,0.38888888888888884,0.2777777777777778,0.16666666666666666,0.0,0.16666666666666666
geometric,145,0.0,full,3,synthetic_all,0.5330032512603257,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352942
arithmetic,145,0.0,full,3,synthetic_all,0.5627302116318623,0.4117647058823529,0.29411764705882354,0.17647058823529413,0.0,0.11764705882352942
geometric,146,0.0,full,4,synthetic_all,0.5345099739709354,0.43749999999999994,0.3125,0.18749999999999997,0.0,0.0625
arithmetic,146,0.0,full,6,synthetic_all,0.5660592713405551,0.43749999999999994,0.3125,0.18749999999999997,0.0,0.0625
geometric,147,0.0,full,3,synthetic_all,0.5475462623801576,0.36842105263157887,0.2631578947368421,0.21052631578947367,0.0,0.15789473684210525
arithmetic,147,0.0,full,3,synthetic_all,0.5792557050984781,0.36842105263157887,0.2631578947368421,0.21052631578947367,0.0,0.15789473684210525
geometric,148,0.0,full,3,synthetic_all,0.5497434387229854,0.38888888888888884,0.2777777777777778,0.22222222222222224,0.0,0.11111111111111112
arithmetic,148,0.0,full,3,synthetic_all,0.5831329522543505,0.38888888888888884,0.2777777777777778,0.22222222222222224,0.0,0.11111111111111112
geometric,149,0.0,full,4,synthetic_all,0.5522095417149329,0.41176470588235287,0.2941176470588235,0.23529411764705882,0.0,0.058823529411764705
arithmetic,149,0.0,full,6,synthetic_all,0.5874663461344429,0.41176470588235287,0.2941176470588235,0.23529411764705882,0.0,0.058823529411764705
geometric,150,0.0,full,3,synthetic_all,0.5651666756526571,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473685
arithmetic,150,0.0,full,3,synthetic_all,0.6013880359692084,0.3684210526315789,0.2631578947368421,0.2631578947368421,0.0,0.10526315789473685
geometric,151,0.0,full,4,synthetic_all,0.5684339249106823,0.38888888888888884,0.2777777777777778,0.2777777777777778,0.0,0.05555555555555556
arithmetic,151,0.0,full,6,synthetic_all,0.6064948570623434,0.38888888888888884,0.2777777777777778,0.2777777777777778,0.0,0.05555555555555556
geometric,152,0.0,full,4,synthetic_all,0.5833541258775122,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.0,0.052631578947368425
arithmetic,152,0.0,full,6,synthetic_all,0.6235203668399385,0.3684210526315789,0.2631578947368421,0.3157894736842105,0.0,0.052631578947368425
geometric,153,0.0,full,3,synthetic_all,0.5204236962251003,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525
arithmetic,153,0.0,full,3,synthetic_all,0.5489520971326551,0.3684210526315789,0.3157894736842105,0.15789473684210525,0.0,0.15789473684210525
geometric,154,0.0,full,3,synthetic_all,0.5210393634539746,0.3888888888888889,0.33333333333333337,0.16666666666666669,0.0,0.11111111111111113
arithmetic,154,0.0,full,4,synthetic_all,0.5511458105126482,0.3888888888888889,0.33333333333333337,0.16666666666666669,0.0,0.11111111111111113
geometric,155,0.0,full,4,synthetic_all,0.5217283240742059,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.0,0.05882352941176471
arithmetic,155,0.0,full,6,synthetic_all,0.5535976078196996,0.4117647058823529,0.35294117647058826,0.17647058823529413,0.0,0.05882352941176471
geometric,156,0.0,full,3,synthetic_all,0.5371712867655346,0.368421052631579,0.31578947368421056,0.21052631578947373,0.0,0.10526315789473686
arithmetic,156,0.0,full,4,synthetic_all,0.5710844280033852,0.368421052631579,0.31578947368421056,0.21052631578947373,0.0,0.10526315789473686
geometric,157,0.0,full,4,synthetic_all,0.5387539523693143,0.3888888888888889,0.33333333333333337,0.22222222222222227,0.0,0.055555555555555566
arithmetic,157,0.0,full,6,synthetic_all,0.5745077153206412,0.3888888888888889,0.33333333333333337,0.22222222222222227,0.0,0.055555555555555566
geometric,158,0.0,full,4,synthetic_all,0.5544578262257519,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.0,0.052631578947368425
arithmetic,158,0.0,full,6,synthetic_all,0.5932167588741154,0.3684210526315789,0.3157894736842105,0.2631578947368421,0.0,0.052631578947368425
geometric,159,0.0,full,4,synthetic_all,0.5105626424136169,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.10526315789473685
arithmetic,159,0.0,full,4,synthetic_all,0.5407808200375622,0.3684210526315789,0.3684210526315789,0.15789473684210525,0.0,0.10526315789473685
geometric,160,0.0,full,4,synthetic_all,0.5106236775702032,0.38888888888888884,0.38888888888888884,0.16666666666666666,0.0,0.05555555555555556
arithmetic,160,0.0,full,6,synthetic_all,0.5425205735789391,0.38888888888888884,0.38888888888888884,0.16666666666666666,0.0,0.05555555555555556
geometric,161,0.0,full,4,synthetic_all,0.5269928974969423,0.3684210526315789,0.3684210526315789,0.2105263157894737,0.0,0.052631578947368425
arithmetic,161,0.0,full,6,synthetic_all,0.5629131509082923,0.3684210526315789,0.3684210526315789,0.2105263157894737,0.0,0.052631578947368425
geometric,162,0.0,full,2,synthetic_all,0.5570150869521132,0.4444444444444444,0.16666666666666663,0.16666666666666663,0.0,0.2222222222222222
arithmetic,162,0.0,full,3,synthetic_all,0.5803567015135117,0.4444444444444444,0.16666666666666663,0.16666666666666663,0.0,0.2222222222222222
geometric,163,0.0,full,3,synthetic_all,0.5599464691855709,0.47058823529411764,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941
arithmetic,163,0.0,full,3,synthetic_all,0.584526786526496,0.47058823529411764,0.1764705882352941,0.1764705882352941,0.0,0.1764705882352941
geometric,164,0.0,full,3,synthetic_all,0.5632627181728646,0.5,0.18749999999999997,0.18749999999999997,0.0,0.125
arithmetic,164,0.0,full,3,synthetic_all,0.5892181321661034,0.5,0.18749999999999997,0.18749999999999997,0.0,0.125
geometric,165,0.0,full,2,synthetic_all,0.5722464229319221,0.4210526315789474,0.15789473684210525,0.2105263157894737,0.0,0.2105263157894737
